,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
1146,W L Lin;Y Y Chen;J Y Yen;M J Shieh;T S Kuo, Optimal configuration of multiple-focused ultrasound transducers for external hyperthermia , Medical Physics,63,35,1146,YChen
1147,W L Lin;T C Liang;J Y Yen;H L Liu;Y Y Chen," Optimization of power deposition and a heating strategy for external ultrasound thermal therapy, ",Medical Physics,63,36,1147,YChen
1148,W L Lin;J Y Yen;Y Y Chen;K W Jin;M J Shieh, Relationship between Acoustic Aperture Size and Tumor Conditions for External Ultrasound Hyperthermia , Medical Physics,63,37,1148,YChen
1149,W L Lin;J Y Yen;Y Y Chen;K S Cheng;M J Shieh, Specific Absorption Rate Ratio Patterns of Cylindrical Ultrasound Transducers for Breast Tumors , Medical Physics,63,38,1149,YChen
1150,S C Lin;Y Y Chen, A Stable Self-Learning Optimal Fuzzy Control System , Asian Journal of Control,63,39,1150,YChen
1151,W L Lin;T C Liang;Y Y Chen;J Y Yen;M J Shieh, Study of control parameters and tumor/bone conditions for external ultrasound hyperthermia , Proc Of Ann Conf For BMES of ROC,63,40,1151,YChen
1152,W L Lin;Y Y Chen;J Y Yen, Technical consideration for advanced ultrasound hyperthermia system development , Proc of Congr of the Asian Soc for hyperthermic Oncology Tokyo,63,41,1152,YChen
1153,W L Lin;W C Fan;J Y Yen;Y Y Chen;M J Shieh, A theorectical study of cylindrical ultrasound transducers for intracavitary hyperthermia , International Journal of Radiation Oncology Biology Physics,63,42,1153,YChen
1154,W L Lin;T C Liang;J Y Yen;Y Y Chen;M J Shieh," Thermal dose distributions for intracavitary ultrasound thermal therapy, ",Physics Medicine and Biology Cond SCI Scalable Coherent Interface,63,43,1154,YChen
1155,W L Lin;W C Fan;J Y Yen;Y Y Chen;M J Shieh," A theoretical study of cylindrical ultrasound transducers for intracavitary hyperthermia, ",International Journal of Radiation Oncology Biology Physics SCI Scalable Coherent Interface,63,44,1155,YChen
1156,W L Lin;J Y Yen;Y Y Chen:,A theoretical study of cylindrical ultrasound transducers for intracavitary hyperthermia ,Proc of th Int Congr Hyperthermic Oncology Kyongju Korea,63,45,1156,YChen
1157,W L Lin;C T Liauh;Y Y Chen;H C Lui;M J Shieh," Theoretical study of temperature elevation at muscle/bone interface during ultrasound hyperthermia, ",Medical Physics,63,46,1157,YChen
1158,W L Lin;T C Liang;J Y Yen;Y Y Chen;M J Shieh, Treatable Domain and Optimal Driving Frequency for Brain Tumors during Ultrasound Hyperthermia , International Journal of Radiation Oncology Biology Physics,63,47,1158,YChen
1159,W L Lin;C T Liauh;J Y Yen;Y Y Chen;M J Shieh," Treatable domain and optimal frequency for brain tumors during ultrasound hyperthermia, ",International Journal of Radiation Oncology Biology Physics SCI Scalable Coherent Interface,63,48,1159,YChen
1160,H L Liou;W L Lin;Y Y Chen;J Y Yen, Fuzzy Logic control for ultrasound hyperthermia reference temperature based on objective functions , Proc of Congr of the Asian Soc for Hyperthermic Oncology Tokyo,63,49,1160,YChen
1161,H L Liou;W L Lin;Y Y Chen;J Y Yen, Analysis of thermoprobe location using treatment quality control in ultrasound hyperthermia , Proc Of Ann Conf For BMES of ROC,63,50,1161,YChen
1162,H L Liou;Y Y Chen;W L Lin;J Y Yen, Thermoprobe location analysis using objective functions in scanned focused ultrasound hyperthermia , Proc Of Ann Conf For BMES of ROC,63,51,1162,YChen
1163,H L Liu;Y Y Chen;W L Lin;J Y Yen:, Conformal Ultrasound Thermal Therapy using -D Phased Array , Proc of Ann Conf for BMES of ROC,63,52,1163,YChen
1164,H L Liu;W L Lin;Y Y Chen;J Y Yen,"Fuzzy logic control for ultrasound hyperthermia reference temperature based on objective functions,",The Second Congress of the Asian Society for Hyperthermic Oncology,63,53,1164,YChen
1165,H L Liu;Y Y Chen;W L Lin;J Y Yen:,Feasibility of high temperature ultrasound therapy system for deep-seated tumors ,Proc of Ann Conf for BMES of ROC,63,54,1165,YChen
1166,H L Liu;Y Y Chen;J Y Yen;W L Lin, Heating Strategy for Large-Volume Ultrasoudn Thermal Therapy Using -D Phased Array , rd Asian Congress Hyperthermic Oncology,63,55,1166,YChen
1167,C Y Liu;J Y Yen;Y Y Chen;W L Lin :, A Heating System of Multiple Lens Ultrasound Transducers , Proc of Ann Conf for BMES of ROC,63,56,1167,YChen
1168,C Y Liu;J Y Yen;Y Y Chen;W L Lin, A Heating System Sector-vortex Phased Array Ultrasound Transducers for Thermal Surgery , rd Asian Congress Hyperthermic Oncology,63,57,1168,YChen
1169,H L Liu;Y Y Chen;J Y Yen;W L Lin:,Relationship between control parameters and thermal dose distribution for external ultrasound thermal therapy ,World Congress Medical Physics and Biomedical Engineering,63,58,1169,YChen
1170,H L Liu;Y Y Chen;W L Lin;J Y Yen;:,Scanned ultrasound phased array system design in thermal therapy ,Proc of Ann Conf for BMES of ROC,63,59,1170,YChen
1171,H L Liu;Y Y Chen;W L Lin;J Y Yen, Scanned Ultrasound Thermal Therapy System Design Using Gradient Method and Genetic Algorithms , Proceedings of the International Federation for Medical Biological Engineering,63,60,1171,YChen
1172,H L Liu;Y Y Chen;W L Lin;J Y Yen," Thermal lesion formation and determination in external ultrasound thermal therapy, ",IEEE Trans Ultrasonics Ferroelectrics and Frequency Control,63,61,1172,YChen
1173,H L Liu;Y Y Chen;J Y Yen;W L Lin, Treatment Time Reduction for Large Thermal Lesions by using a Multiple -D Ultrasound Phased Array System Physics in Medicine and Biology , impact factor,63,62,1173,YChen
1174,K F Lo;W L Lin;Y Y Chen;M J Shieh," Relationship among acoustic window, bone and tumor conditions for external ultrasound hyperthermia ", Proc of Congr of the Asian Soc for Hyperthermic Oncology Tokyo,63,63,1174,YChen
1175,B Y Lu;W L Lin;Y Y Chen;R S Yang;T S Kuo;C Y Wang," A multifrequency driving system for ultrasound hyperthermia, ",IEEE Engineering Medicine and Biology SCI Scalable Coherent Interface,63,64,1175,YChen
1176,B Y Lu;W L Lin;Y Y Chen;R S Yang;T S Kuo;C Y Wang, An experimental concurrently multi-frequency driving system for ultrasound hyperthermia , IEEE Engineering Medicine and Biology Magazine,63,65,1176,YChen
1177,B Y Lu;W L Lin;R S Yang;Y Y Chen;C Y Wang;T S Kuo:,The temperature distributions of bone tumor therapy using scanned focused ultrasound system ,Proc of the First Joint BMES EMBS Conference,63,66,1177,YChen
1178,C F Perng;Y Y Chen, Self-Learning Fuzzy Controller a Fuzzy Supervisor ,IEEE World Congress Computational Intelligence,63,67,1178,YChen
1179,Y Y Chen;P Y Huang;J Y Yen, Frequency Domain Identification Algorithms for Servo Systems Frictions , IEEE Trans Control Systems Technology Number,63,1,1179,YChen
1180,Y Y Chen;Y J Chen, Initial Conditions for Terminal Phase Guidance True Proportional Navigation Guidance Control , Journal of Control Systems and Technology,63,2,1180,YChen
1181,Y Y Chen;Y J Chen;I K Fong, Intelligent Firing Logic for Pulse Thrust Divert Control in Terminal-Phase Guidance , AIAA Journal of Guidance and Control,63,3,1181,YChen
1182,Y Y Chen;W L Lin;H L Liou;J Y Yen;M J Shieh, Self-Tuning Fuzzy Logic Control for Ultrasound Hyperthermia Reference Temperature based on Objective Function , Medical Physics,63,4,1182,YChen
1183,Y Y Chen;M J Shieh;J Y Yen;C H Chen;W L Lin, Estimation of ultrasound transducer and tissue parameters artificial neural network , Chinese J of Medical and Biological Engineering,63,5,1183,YChen
1184,K C Ju Y Y Chen;W L Lin;T S Kuo:,The low-pass filter effect on bio-heat transfer equation ,Proc of Ann Conf for BMES of ROC,63,6,1184,YChen
1185,P Y Huang;Y Y Chen, Binary Excitation Based System Identification for Precision Ballscrew Table , IEEE International Conference Control Applications and IEEE International Symposium Computer Aided Control System Design Kohala Coast Island of Haiwaii,63,7,1185,YChen
1186,Y Chen;Tao-Yuan Huang,Diversity-based selection pooling scheme in evolution strategies ,SAC Selected Areas Cryptography,63,8,1186,YChen
1187,P Y Huang;Y Y Chen, Learning of Genetic Algorithms Explicit Constraints , IFSA Anuual Conference Taipei ROC,63,9,1187,YChen
1188,Y Chen; C L Tseng ; H T Pao ; Hsin-Chia Fu,A Self-Growing Probabilistic Decision-Based Neural Network for Anchor/Speaker Identification ,ICANN Int Conference Artificial Neural Networks,64,1,1188,YChen
1189,Y Chen; C L Tseng ; H T Pao ; Hsin-Chia Fu ; S S Cheng,A Self-growing Probabilistic Decision-based Neural Network with Applications to Anchor/Speaker Identification ,HIS,64,2,1189,YChen
1190,Y Chen; Guoping Wang ; Shihai Dong,Learning with Progressive Transductive Support Vector Machine ,ICDM IEEE International Conference Data Mining,65,1,1190,YChen
1191,Y Chen; Guoping Wang ; Shihai Dong,Learning with progressive transductive support vector machine ,Pattern Recognition Letters,65,2,1191,YChen
1192,Y Chen; Dorothy G Dologite ; Meiqi Fang ; Robert J Mockler,The Changing Role of Information Systems in Chinese State-Owned Organizations ,HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES,66,1,1192,YChen
1193,Y Chen; H Han ; X Wang,Two-tiered architecture of IS in WWW environment ,Information Systems the WWW World Wide Web Conference Series Environment,66,2,1193,YChen
1194,Y Chen; Robert N Smith ; Sourav Bhattacharya,Cascade of Distributed and Cooperating Firewalls in a Secure Data Network ,IEEE Trans Knowl Data Eng,67,1,1194,YChen
1195,Y Chen; Daniel M Sheehan ; David R Lowis ; Dean W Goddette ; Roger Perkins ; Trevor W Heritage ; Weida Tong ; William J Welsh,Evaluation of Quantitative Structure-Activity Relationship Methods for Large-Scale Prediction of Chemicals Binding to the Estrogen Receptor ,Journal of Chemical Information and Computer Sciences,67,2,1195,YChen
1196,Y Chen; Le Gruenwald,Effects of Deadline Propagation on Scheduling Nested Transactions in Distributed Real-Time Database Systems ,Inf Syst,68,1,1196,YChen
1197,Y Chen; Jing Huang ; Le Gruenwald,Effects of Update Techniques on Main Memory Database System Performance ,IEEE Trans Knowl Data Eng,68,2,1197,YChen
1198,Y Chen; Kuo-Liang Chung,Fault-tolerant algorithm for Fast Fourier Transform on hypercubes ,Inf Process Lett,69,1,1198,YChen
1199,Y Chen; Kuo-Liang Chung,Improved fault-tolerant sorting algorithm in hypercubes ,Theor Comput Sci,69,2,1199,YChen
1200,Y Chen;Angelos Bilas ; Cezary Dubnicki ; Kai Li ; Stefanos N Damianakis,UTLB: A Mechanism for Address Translation on Network Interfaces ,ASPLOS Architectural Support for Programming Languages and Operating Systems,6,1,1200,YChen
1201,Matthias A Blumrich;Richard D Alpert;Yuqun Chen;Douglas W Clark;Stefanos N Damianakis;Cezary Dubnicki;Edward W Felten;Liviu Iftode;Kai Li;Margaret Martonosi;Robert A Shillner ,Design Choices in the SHRIMP System: An Empirical Study ,Appears the Proceedings of the th Annual International Symposium Computer Architecture ISCA International Symposium Computer Architecture pages,6,2,1201,YChen
1202,Yuqun Chen;Matthew Cary;Mariusz Jakubowski;Ruoming Pang;Venkatesan Ramarathnam,Oblivious Hashing: Silent Verification of Code Execution ,Appears the Proceedings of th International Workshop Information Hiding Noordwijkerhout The,6,3,1202,YChen
1203,Yuqun Chen;James S Plank;Kai Li,CLIP: A Checkpointing Tool for Message-Passing Parallel Programs ,Appears SuperComputing San Jose,6,4,1203,YChen
1204,Yuqun Chen;Paul England;Marcus Peinado;Bryan Willman,High-Assurance Computing on Open Hardware Architectures,Microsoft Research Technical Report MSR TR,6,5,1204,YChen
1205,Yuqun Chen;Stefanos N Damianakis;Sanjeev Kumar;Xiang Yu;Kai Li ,Porting a User-level Communication Architecture to NT: Experience and Performance ,Appears the Proceedings of rd Usenix Windows Symposium,6,6,1205,YChen
1206,Yuqun Chen;Zhiyan Liu;Kai Li,Software Environments for Cluster-based Display Systems ,The First IEEE ACM International Symposium Cluster Computing and the Grid CCGrid,6,7,1206,YChen
1207,Yuqun Chen;Czarek Dubnicki;Stefanos Damianakis;Angelos Bilas;Kai Li,UTLB: A Mechanism for Translations on Network Interface ,Appears Architectural Support for Programming Languages and Operating Systems ASPLOS Architectural Support for Programming Languages and Operating Systems VIII San Jose,6,8,1207,YChen
1208,Yuqun Chen;Adam Finkelstein;Kai Li,Automatic Alignment Of High-Resolution Multi-Projector Displays Using An Un-Calibrated Camera ,Appears IEEE Visualization,6,9,1208,YChen
1209,Stefanos Damianakis;Yuqun Chen;Edward Felten ,Reducing Waiting Costs in User-Level Communication ,Appears International Parallel Processing Symposium Switzeland,6,10,1209,YChen
1210,Y Chen;Cezary Dubnicki ; Douglas W Clark ; Edward W Felten ; Kai Li ; Liviu Iftode ; Margaret Martonosi ; Matthias A Blumrich ; Richard Alpert ; Robert A Shillner ; Stefanos N Damianakis,Design Choices in the SHRIMP System: An Empirical Study ,ISCA International Symposium Computer Architecture,6,11,1210,YChen
1211,Cezary Dubnicki;Angelos Bilas;Yuqun Chen;Stefanos Damianakis;Kai Li ,API and Performance of VMMC- ,Appears Hot Interconnects Symposium V Computer Animation,6,12,1211,YChen
1212,Y Chen;Edward W Felten ; Stefanos N Damianakis,Reducing Waiting Costs in User-Level Communication ,IPPS International Parallel Processing Symposium,6,13,1212,YChen
1213,Y Chen;Adam Finkelstein ; Allison Klein ; Ben Shedd ; Douglas W Clark ; Emil Praun ; Georg Essl ; George Tzanetakis ; Han Chen ; Jaswinder Pal Singh ; Jiannan Zheng ; Kai Li ; Perry R Cook ; Rudrajit Samanta ; Stefanos N Damianakis ; Thomas A Funkhouser ; Timothy C Housel ; Zhiyan Liu,Building and Using A Scalable Display Wall System ,IEEE Computer Graphics and Applications,6,14,1213,YChen
1214,Y Chen;Adam Finkelstein ; Grant Wallace ; Han Chen ; Kai Li ; Rudrajit Samanta ; Thomas A Funkhouser ; Zhiyan Liu,Data distribution strategies for high-resolution displays ,Computers amp Graphics,6,15,1214,YChen
1215,Y Chen;Adam Finkelstein ; Douglas W Clark ; Kai Li ; Timothy C Housel,Automatic alignment of high-resolution multi-projector display using an un-calibrated camera ,IEEE Visualization,6,16,1215,YChen
1216,Y Chen;Mariusz H Jakubowski ; Matthew Cary ; Ramarathnam Venkatesan ; Ruoming Pang ; Saurabh Sinha,Oblivious Hashing: A Stealthy Software Integrity Verification Primitive ,Information Hiding,6,17,1216,YChen
1217,Y Chen;Gerry Kingsley ; James S Plank ; Kai Li ; Micah Beck,Memory Exclusion: Optimizing the Performance of Checkpointing Systems ,Softw Pract Exper,6,18,1217,YChen
1218,Y Chen;Arvind Krishnamurthy ; Benjamin Gum ; Kai Li ; Randolph Y Wang ; Thomas E Anderson ; Xiang Yu,Trading Capacity for Performance in a Disk Array ,OSDI Operating Systems Design and Implementation,6,19,1218,YChen
1219,Kai Li;Han Chen;Yuqun Chen;Douglas W Clark;Perry Cook;Stefanos Damianakis;Georg Essl;Adam Finkelstein;Thomas Funkhouser;Allison Klein;Zhiyan Liu;Emil Praun;Rudrajit Samanta;Ben Shedd;Jaswinder Pal Singh;George Tzanetakis;Jiannan Zheng,Building and Using A Scalable Display Wall System ,Computer Graphics and Applications pages,6,20,1219,YChen
1220,Y Chen;K Li;A Krishnamurthy;T Anderson,Trading Capacity For Performance In A Disk Array , th USENIX the Advanced Computing Systems Association Symposium Operating Systems Design and Implementation,6,21,1220,YChen
1221,James S Plank;Yuqun Chen;Kai Li;Micah Beck;Gerry Kingsley ,Memory Exclusion: Optimizing the Performance of Checkpointing Systems ,Appears Software Practice and Experience,6,22,1221,YChen
1222,Y Chen; David J Lilja ; Resit Sendag,Using Incorrect Speculation to Prefetch Data in a Concurrent Multithreaded Processor ,IPDPS International Parallel and Distributed Processing Symposium,70,1,1222,YChen
1223,Y Chen; Andrew Rau-Chaplin ; Frank K H A Dehne ; Todd Eavis,Parallel ROLAP Data Cube Construction On Shared-Nothing Multiprocessors ,IPDPS International Parallel and Distributed Processing Symposium,70,2,1223,YChen
1224,Y Chen; Honesty C Young ; Windsor W Hsu,"Logging RAID - An Approach to Fast, Reliable, and Low-Cost Disk Arrays ",Euro Par,71,1,1224,YChen
1225,Y Chen; Hai Jin ; Ligang He ; Zongfen Han,Optimal Scheduling of Aperiodic Jobs on Cluster ,Euro Par,71,2,1225,YChen
1226,Y Chen; Herman Lam ; Stanley Y W Su,Multiple Wavefront Algorithms for Pattern-based Processing of Object-Oriented Databases ,PDIS Conference Parallel and Distributed Information Systems,7,1,1226,YChen
1227,Y Chen; Stanley Y W Su,Implementation and Evaluation of Parallel Query Processing Algorithms and Data Partitioning Heuristics in Object-Oriented Databases ,Distributed and Parallel Databases,7,2,1227,YChen
1228,Y Chen; Stanley Y W Su,Identification- and Elimination-Based Parallel Query Processing Techniques for Object-Oriented Databaseds ,J Parallel Distrib Comput,7,3,1228,YChen
1229,Y Chen; Arthur J T Chang ; Chiang Lee,Object Signatures for Supporting Efficient Navigation in Object-Oriented Databases ,DEXA Database and Expert Systems Applications Workshop,7,4,1229,YChen
1230,Y Chen; Chiang Lee ; Chih-Horng Ke,Performance Upgrade for Large Object Bases Using Disk Arrays ,DEXA Database and Expert Systems Applications Workshop,7,5,1230,YChen
