"","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID"
"6599","S Lee; Sookwang Ro","Self-Calibration of Eye-Hand System Based on Geometric Method with Perception Net ","ICRA International Conference Robotics and Automation","6","11","6599"
"6600","Y Chen;Cezary Dubnicki ; Douglas W Clark ; Edward W Felten ; Kai Li ; Liviu Iftode ; Margaret Martonosi ; Matthias A Blumrich ; Richard Alpert ; Robert A Shillner ; Stefanos N Damianakis","Design Choices in the SHRIMP System: An Empirical Study ","ISCA International Symposium Computer Architecture","6","11","6600"
"6601","Cezary Dubnicki;Angelos Bilas;Yuqun Chen;Stefanos Damianakis;Kai Li ","API and Performance of VMMC- ","Appears Hot Interconnects Symposium V Computer Animation","6","12","6601"
"6602","J Smith; ","Comments on the paper Data Base Design in Theory and Practice by Bo Sundgren ","VLDB Very Large Data Bases","6","12","6602"
"6603","K Tanaka;Kazuo Ichikawa ; Kiichiro Fukami ; Koji Hiroshima ; Manabu Ichikawa ; Shoji Kondo ; Shoko Tanabe","Web-Page Color Modification for Barrier-Free Color Vision with Genetic Algorithm ","GECCO The Genetic and Evolutionary Computation Conference","6","12","6603"
"6604","Ludger Martin; Anke Giesl; Johannes Martin ","Dynamische Komponenten-Programm-Visualisierung "," Workshop Software Reengineering Bad Honnef","6","12","6604"
"6605","M Brown;Christophe G Giraud-Carrier ; Rafal Bogacz","Model of Familiarity Discrimination in the Perirhinal Cortex ","Journal of Computational Neuroscience","6","12","6605"
"6606","Oh-Woog Kwon;Insu Kang;Jong-Hyeok Lee;Geunbae Lee","Comparative Evaluation of Document Translation Using MT System and Query Translation Based on Transfer Dictionary,","CATA Cancun","6","12","6606"
"6607","S Lee; Chunsik Yi","An Analytic Approach to Assemblability Analysis ","ICRA International Conference Robotics and Automation","6","12","6607"
"6608","Y C Luo;M Guignard-Spielberg; Chun-Hung Chen"," A Hybrid Approach for Integer Programming Combining Genetic Algorithms, Linear Programming and Ordinal Optimization, ","Journal of Intelligent Manufacturing","6","12","6608"
"6609","EKineo Matsui;Kiyoshi Tanaka","Video- Steganography: - How to Secretly Embe d a Signature in a Picture -"," Proc Technological Strategies for Protecting Intellectual Property the Networked Multimedia Environment","6","13","6609"
"6610","J Smith; Diane C P Smith","Principles of Database Conceptual Design ","Data Base Design Techniques I","6","13","6610"
"6611","Johannes Martin; Ludger Martin ","Web Site Maintenance With Software Enginerring Tools ","Proceedings of the rd International Workshop Web Site Evolution ISBN","6","13","6611"
"6612","M Brown;Christophe G Giraud-Carrier ; Rafal Bogacz","Emergence of Movement Sensitive Neurons' Properties by Learning a Sparse Code for Natural Moving Images ","NIPS Neural Information Processing Systems","6","13","6612"
"6613","Oh-Woog Kwon;Insu Kang;Jong-Hyeok Lee;Geunbae Lee","Conceptual Cross-Language Text Retrieval Based on Document Translation Using Japanese-to-Korean MT System,","Computer Processing of Oriental Languages","6","13","6613"
"6614","S Lee; Woong Kwon","Robust Lane Keeping from Novel Sensor Fusion ","ICRA International Conference Robotics and Automation","6","13","6614"
"6615","Y C Luo;M Guignard-Spielberg; Chun-Hung Chen"," An Efficient Approach Integrating Genetic Algorithm, Linear Programming, and Ordinal Optimization for Linear Mixed Integer Programming Problems, ","International Journal of Smart Engineering System Design","6","13","6615"
"6616","Y Chen;Edward W Felten ; Stefanos N Damianakis","Reducing Waiting Costs in User-Level Communication ","IPPS International Parallel Processing Symposium","6","13","6616"
"6617","J Smith; Diane C P Smith","Data Base Abstraction ","Conference Data Abstraction Definition and Structure","6","14","6617"
"6618","Johannes Martin; Kenny Wong; Bruce Winter; Hausi Müller ","Analyzing xfig Using the Rigi Tool Suite ","Proceedings of the th Working Conference for Reverse Engineering Brisbane ISBN","6","14","6618"
"6619","K Tanaka;Emi Myodo ; Hern&aacute;n E Aguirre","Improved Image Halftoning Technique Using GAs with Concurrent Inter-block Evaluation ","GECCO The Genetic and Evolutionary Computation Conference","6","14","6619"
"6620","L Shi; Chun-Hung Chen"," A New Algorithm for Stochastic Discrete Resource Allocation Optimization, ","Journal of Discrete Event Dynamic Systems Theory and Applications","6","14","6620"
"6621","M Brown;G Horn;A U Nicol;M W Brown","Tracking memory's trace","Proceedings of the National Academy of Sciences","6","14","6621"
"6622","Oh-Woog Kwon;Insu Kang;Jong-Hyeok Lee;Geunbae Lee","Cross-Language Text Retrieval Based on Document Translation Using Japanese-to-Korean MT System,","NLPRS Natural Language Processing Pacific Rim Symposium Phuket","6","14","6622"
"6623","S Lee; Carlos L L&uuml;ck","Global Path Planning of Redundant Manipulators Based on Self-Motion Topology ","ICRA International Conference Robotics and Automation","6","14","6623"
"6624","Y Chen;Adam Finkelstein ; Allison Klein ; Ben Shedd ; Douglas W Clark ; Emil Praun ; Georg Essl ; George Tzanetakis ; Han Chen ; Jaswinder Pal Singh ; Jiannan Zheng ; Kai Li ; Perry R Cook ; Rudrajit Samanta ; Stefanos N Damianakis ; Thomas A Funkhouser ; Timothy C Housel ; Zhiyan Liu","Building and Using A Scalable Display Wall System ","IEEE Computer Graphics and Applications","6","14","6624"
"6625","Enver Y&uuml;cesan ; Hsiao-Chang Chen ; Liyi Dai ; Yu Yuan","Computing Budget Allocation for Simulation Experiments with Different System Structure ","Winter Simulation Conference","6","15","6625"
"6626","EShuichi Takano;Kiyoshi Tanaka;Tatsuo Sugimura","Data Hiding via Steganograph ic Image Transformation"," IEICE Trans Fundamentals E A","6","15","6626"
"6627","J Smith; Philip Yen-Tang Chang","Optimizing the Performance of a Relational Algebra Data Base Interface Abstract ","SIGMOD International Conference Management of Data Conference","6","15","6627"
"6628","Johannes Martin; Ludger Martin","Reengineering-Werkzeuge für Webseiten "," Workshop Software Reengineering Bad Honnef","6","15","6628"
"6629","M Brown;Cho K ;Kemp N ;Noel J ;Aggleton J ;Brown M W ;Bashir Z I ","A new form of long-term depression in the perirhinal cortex","Nature Neuroscience","6","15","6629"
"6630","Oh-Woog Kwon;Sung-Hwa Jung;Jong-Hyeok Lee;Geunbae Lee","Evaluation of Category Features and Text Structural Information on a Text Categorization Using Memory Based Reasoning,","ICCPOL Tokushima","6","15","6630"
"6631","S Lee; Dal H Lee ; Dongmok Shin ; Kwang S Boo","Automatic Lane Following with a Single Camera ","ICRA International Conference Robotics and Automation","6","15","6631"
"6632","Y Chen;Adam Finkelstein ; Grant Wallace ; Han Chen ; Kai Li ; Rudrajit Samanta ; Thomas A Funkhouser ; Zhiyan Liu","Data distribution strategies for high-resolution displays ","Computers amp Graphics","6","15","6632"
"6633","C Chen;Enver Y&uuml;cesan ; Insup Lee ; Yuh-Chuyn Luo","Distributed web-based simulation experiments for optimization ","Simul Theory","6","16","6633"
"6634","EShuichi Takano;Kiyoshi Tanaka;Tatsuo Sugimura","Data Hiding under Fractal Image Generation via Fourier Filtering Method"," IEICE Trans Information Systems E D","6","16","6634"
"6635","J Lee;Oh-Woog Kwon","Text categorization based on k-nearest neighbor approach for Web site classification ","Inf Process Manage","6","16","6635"
"6636","J Smith; Philip Yen-Tang Chang","Optimizing the Performance of a Relational Algebra Database Interface ","Commun ACM","6","16","6636"
"6637","Johannes Martin; Hausi Müller ","Strategies for Migration from C to Java ","Proceedings of the th European Conference for Software Maintenance and Reengineering Lisbon ISBN","6","16","6637"
"6638","M Brown;B McCaffery;K Cho;J P Aggleton;M W Brown;F Conquet;G L Collingridge;Z I Bashir","Pharmacological activation of mGlu receptors in the perirhinal cortex","Neuroscience","6","16","6638"
"6639","S Lee; Changseung Lee ; Jaewoo Chung ; Seungmo Lim","Micro Fluid device Using Thick Layer Piezo Actuator Prepared on Si Micro-machined Structure ","ICRA International Conference Robotics and Automation","6","16","6639"
"6640","Y Chen;Adam Finkelstein ; Douglas W Clark ; Kai Li ; Timothy C Housel","Automatic alignment of high-resolution multi-projector display using an un-calibrated camera ","IEEE Visualization","6","16","6640"
"6641","C Chen;Enver Y&uuml;cesan ; Insup Lee ; Yuh-Chuyn Luo","Distributed web-based simulation optimization ","Winter Simulation Conference","6","17","6641"
"6642","EYoshihiro Tanigaki;Kiyoshi Tanaka;Tatsuo Sugimura;Soji Kondo","Color Wat ermarking Based on Color Vision Model"," IEICE Trans J D II Japanese","6","17","6642"
"6643","J Lee;Geunbae Lee ; Insu Kang ; Oh-Woog Kwon","Cross-Language Text Retrieval by Query Translation Using Term Reweighting ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence","6","17","6643"
"6644","J Smith; Diane C P Smith","Database Abstractions: Aggregation ","Commun ACM","6","17","6644"
"6645","Johannes Martin ","Ovid - Technologien zum automatisierten Software-Reengineering technologies for automated software-reengineering, in German ","Research Magazine of Johannes Gutenberg Universit t Mainz Special edition trade fairs","6","17","6645"
"6646","M Brown;A U Nicol;M W Brown;G Horn","Hippocampal neuronal activity and imprinting in the behaving domestic chick","European Journal of Neuroscience","6","17","6646"
"6647","S Lee; Chong-Won Lee ; Jong-Oh Park ; Sookwang Ro","Optimal D Viewing with Adaptive Stereo Displays ","ICRA International Conference Robotics and Automation","6","17","6647"
"6648","Y Chen;Mariusz H Jakubowski ; Matthew Cary ; Ramarathnam Venkatesan ; Ruoming Pang ; Saurabh Sinha","Oblivious Hashing: A Stealthy Software Integrity Verification Primitive ","Information Hiding","6","17","6648"
"6649","C Chen;Enver Y&uuml;cesa ; Jianwu Lin ; Karen Donohue","Efficient Approach for Monte Carlo Simulation Experiments and Its Applications to Circuit Systems Design ","Annual Simulation Symposium","6","18","6649"
"6650","ETomoya Umemura;Hernan Aguirre;Kiyoshi Tanaka","Multi-level Image Halftoni ng Technique with Genetic Algorithms"," IEICE Trans Fundamentals E A","6","18","6650"
"6651","J Lee;Geunbae Lee ; Hui-Feng Li","Identifying Syntactic Role of Antecedent in Korean Relative Clause Using Corpus and Thesaurus Information ","COLING Conference Computational Linguistics ACL Meeting of the Association for Computational Linguistics","6","18","6651"
"6652","J Smith; Diane C P Smith","Database Abstractions: Aggregation and Generalization ","ACM Trans Database Syst","6","18","6652"
"6653","Johannes Martin ","Leveraging IBM VisualAge for C++ for Reverse Engineering Tasks ","Proceedings of CASCON Toronto","6","18","6653"
"6654","M Brown;A U Nicol;M W Brown;G Horn","Neural encoding of subject-object distance in a visual recognition memory system","European Journal of Neuroscience","6","18","6654"
"6655","S Lee; Judy Chen","Cognitive Abstraction for Qualitative Simulation ","ICTAI International Conference Tools with Artificial Intelligence","6","18","6655"
"6656","Y Chen;Gerry Kingsley ; James S Plank ; Kai Li ; Micah Beck","Memory Exclusion: Optimizing the Performance of Checkpointing Systems ","Softw Pract Exper","6","18","6656"
"6657","C Chen;Enver Y&uuml;cesan ; Insup Lee","Web-based Simulation Experiments ","Winter Simulation Conference","6","19","6657"
"6658","EKenji Yano;Kiyoshi Tanaka","Image Encryption Scheme based on a Truncated B aker Transformation"," IEICE Trans Fundamentals E A","6","19","6658"
"6659","J Lee;Geunbae Lee","A Dependency Parser of Korean Based on Connectionist/ Symbolic Techniques ","EPIA Portuguese Conference Artificial Intelligence","6","19","6659"
"6660","J Smith; Chyuan Shiun Lin ; Diane C P Smith","The Design of a Rotating Associative Array Memory for a Relational Database Management Application ","ACM Trans Database Syst","6","19","6660"
"6661","Johannes Martin ","Ephedra - A C to Java Migration Environment ","Ph D Dissertation University of Kanada","6","19","6661"
"6662","M Brown;A U Nicol;M W Brown;G Horn","Is neuronal encoding of subject-object distance dependent on learning? NeuroReport ; - ","","6","19","6662"
"6663","S Lee; Judy Chen","Building Models for Qualitative Prediction of System Dynamic Behavior ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence","6","19","6663"
"6664","Y Chen;Arvind Krishnamurthy ; Benjamin Gum ; Kai Li ; Randolph Y Wang ; Thomas E Anderson ; Xiang Yu","Trading Capacity for Performance in a Disk Array ","OSDI Operating Systems Design and Implementation","6","19","6664"
"6665","A Kumar; M Balakrishnan ; M V Rao","DESSERT: Design Space Exploration of RT Level Components ","VLSI Very Large Scale Integration Design","6","2","6665"
"6666","Chun-Hung Chen;"," Very Efficient Simulation for Engineering Design Problem, ","Modeling and Simulation Based Life Cycle Engineering K Chong S Saigal S Thynell Ed s Spon Press London","6","2","6666"
"6667","D Johnson; J Todd Wittbold","Information Flow in Nondeterministic Systems ","IEEE Symposium Security and Privacy","6","2","6667"
"6668","Dae-Seon Choi;Hyun-A Lee;Oh-Woog Kwon;Jong-Hyeok Lee;Geunbae Lee","Noun Phrase Indexing Using Shallow Dependency Parsing for Korean Documents,","ICCPOL Hong Kong","6","2","6668"
"6669","EHernan Aguirre;Kiyoshi Tanaka","Genetic algorithms on NK-landscapes: effec ts of selection, drift, mutation, and recombination"," Lecture Note Computer Science Springer","6","2","6669"
"6670","J Martin;Emden R Gansner ; Hausi A M&uuml;ller ; Premkumar T Devanbu ; Yih-Farn Chen","CHIME: Customizable Hyperlink Insertion and Maintenance Engine for Software Engineering Environments ","ICSE International Conference Software Engineering","6","2","6670"
"6671","J Robinson; Andrew C Jones ; Frank A Bisby ; N J Fiddian ; Nick Pittas ; Richard J White ; Sue M Brandt ; W A Gray ; Xuebiao Xu","Experiences with a Hybrid Implementation of a Globally Distributed Federated Database System ","WAIM Web Age Information Management","6","2","6671"
"6672","J Smith; ","Expert Database Systems: A Database Perspective ","Expert Database Workshop","6","2","6672"
"6673","M Brown;R Bogacz;M W Brown;C Giraud-Carrier","High capacity neural networks for familiarity discrimination","Proceedings of International Conference Artificial Neural Networks Edinburgh","6","2","6673"
"6674","M Jones; David Scott Warren","Conceptual Dependency and Montague Grammar: A Step Toward Conciliation ","AAAI National Conference Artificial Intelligence","6","2","6674"
"6675","M Miller; Dennis J Underwood ; Robert P Sheridan ; Simon K Kearsley","Flexibases: A way to enhance the use of molecular docking methods ","Journal of Computer Aided Molecular Design","6","2","6675"
"6676","Matthias A Blumrich;Richard D Alpert;Yuqun Chen;Douglas W Clark;Stefanos N Damianakis;Cezary Dubnicki;Edward W Felten;Liviu Iftode;Kai Li;Margaret Martonosi;Robert A Shillner ","Design Choices in the SHRIMP System: An Empirical Study ","Appears the Proceedings of the th Annual International Symposium Computer Architecture ISCA International Symposium Computer Architecture pages","6","2","6676"
"6677","S Lee; Dong Yoon Kim ; Dongmok Shin ; Jae-Won Lee ; Kwang S Boo ; Kyoung Sig Roh ; Woong Kwon","Estimation of Vehicle Pose and Road Curvature Based on Perception-Net ","ICRA International Conference Robotics and Automation","6","2","6677"
"6678","Enver Y&uuml;cesan ; Hsiao-Chang Chen ; Liyi Dai","New Development of Optimal Computing Budget Allocation for Discrete Event Simulation ","Winter Simulation Conference","6","20","6678"
"6679","Geunbae Lee;Jong-Hyeok Lee;Jinhee Yoo","Multi-level Post-processing for Korean Character Recognition Using Morphological Analysis and Linguistic Analysis,","Pattern Recognition","6","20","6679"
"6680","J Smith; Diane C P Smith","Relational Data Base Machines ","IEEE Computer","6","20","6680"
